的	白勹丶
鴶	士口鳥
駓	馬不一
鞹	革京子阝
蒪	艸甫寸
薧	艸京歹匕
蕄	艸門心
枎	木夫
醼	酉廿𠂊匕口火
輚	車戈戈
轑	車一火日小
霋	雨一尹女
礣	石艸四戈人
豤	豕艮
嚔	口十冂田厶止
跰	足䒑廾
啽	口亼口廾
晪	日冊廾
黖	四土火旡
篶	竹一止烏
鄋	申又阝
鸄	白方攴鳥
鵆	行鳥
艕	舟亠八冂方
鱏	魚西日十
庬	广𠂇彡
癪	疒禾丰貝
翷	米夕㐄羽
煝	火尸目
澞	水虎口乚大
襫	衤大一白一白
顐	冂車頁
敪	四又攴
翑	羽勹口
緰	糸亼月刀
坁	土氏
嚍	口尹一火皿
杗	亡木
懭	心广廿由八
鄑	二厶厶日阝
璬	王白方攴
馲	馬丿七
駖	馬亼龴
憼	艸勹口攴心
檪	木白⺍木
椔	木巛田
磃	石𠂆虎
碯	石巛囟
畭	田亼木
譻	貝貝言
髐	冎月土土土兀
髊	冎月羊工
稘	禾其
秎	禾八刀
鷑	竹立鳥
錣	金四又
狑	犬亼龴
甔	𠂊厂言瓦
斪	勹口斤
諈	言𠦒
憛	心西日十
顲	火火亠回頁
憰	心予丿内口
滜	水白大十
祳	示辰
襹	衤一凡一凡鹿
鸐	羽隹鳥
軬	厶大車
蜤	木斤虫
蝐	虫冃目
鴅	凡一鳥
鱐	魚尹亞一
翜	羽大从
殟	歹日皿
鼘	十豆十又亞一
鼀	土八黽
瞉	士冂一目殳
鬠	長彡亼四日
髼	長彡夂丰
蛪	丰刀虫
撠	扌十日十戈
蓩	艸予丿夂力
葌	艸三女
磩	石戌卜小
鬵	旡旡鬲
隿	弋隹
齞	齒口八
蠩	虫言耂
螛	虫宀丰口
跙	足且
嚵	口象匕匕象𠂊丶
晇	日大一丂
睅	目日干
奰	三四大
穛	禾隹火
稯	禾乂凵𠂊夂
餝	食艸方
鏏	金丰丰彐
鵃	舟鳥
劖	象匕匕象𠂊丶刀
鸗	龍鳥
羠	羊大弓
糷	米艸門木四
燖	火彐工口寸
焆	火口月
烑	火𠂊⺍
惼	心戶冊
糪	尸口辛米
陭	阝大丁口
繉	糸目𠂊⺍
媆	女而大
挏	扌凡口
鵛	一巛工鳥
胉	月白
鮅	魚弋八
墆	土廿𠂊冂巾
趏	走舌
鞻	革婁
荅	艸亼口
橭	木十口辛
桋	木大弓
軶	車戶乙
蜳	虫京子
跮	足至
遻	辵口口䒑屮
畽	田千田土
黕	四土火冂𠂊
峌	山至
崺	山方也
眝	目宀丁
篏	竹甘欠
秅	禾丿七
簔	竹衣二艸
篣	竹亠八冂方
鼮	臼釆廴千土
皫	白鹿火
鄎	自心阝
餢	食立口
鎭	金匕目廾
鶢	爪二丿又鳥
艛	舟婁
衁	亡丿皿
帣	䒑大巾
羜	羊宀丁
瀴	水貝貝女
翐	羽𠂊大
刜	弓八刀
圲	土千
耴	耳乚
揘	扌白王
掽	扌䒑业
磛	車斤石
楎	木冂車
蚼	虫勹口
号	口丂
簂	竹圍戈口一
馣	禾日大申
仜	人工
鮿	魚耳乚
邟	尢阝
矕	言糸糸目
颪	一卜凡虫
殦	歹鳥
鼛	十豆十又夂卜口
墋	土三厶人彡
蛬	艸廾虫
酀	廿𠂊匕口火阝
蔧	艸丰丰彐
靪	革丁
莌	艸公𠂊
蒮	艸冂隹
榬	木土口衤
橲	木十豆口
櫼	木从戈非一
栚	木䒑大
蝡	虫而大
豦	虎豕
齱	齒耳又
螪	虫亠八内口
欭	圍大欠
躖	足四幺匕
噞	口亼口口从
毼	日勹亡毛
籉	竹士口冂至
簼	竹扌甘冄
鑓	金辵中一㠯
豽	豸内
飉	凡虫一火日小
獀	犬申又
觰	𠂊用耂
觩	𠂊用十⺍丶
譑	言丿大口冂口
艵	䒑廾𠂊巴
慔	心艸日大
熕	火工貝
熚	火田𠦒
鴬	⺍冂鳥
寉	宀隹
裧	衤火火
弣	弓人寸
扑	扌卜
霮	雨水甘匚𠂊
蚻	木乚虫
蛖	虫𠂇彡
蛢	虫䒑廾
膹	月屮貝
鰿	魚丰貝
魾	魚不一
誫	言辰
聈	耳幺力
鬊	長彡廾日
鬤	長彡衣口口甘
抏	扌一兀
攍	扌亡口月女凡
藀	艸火火冂火
櫰	木衣四水
厒	厂午凵
蛚	虫歹刀
辴	口口甲一辰
稒	禾圍十口
鼳	臼釆目犬
齃	自田几日勹亡
貛	豸艸口口隹
謥	言囪心
痸	疒牛巾刀
郱	䒑廾阝
羵	羊屮貝
麊	米鹿
窙	穴耂子
陎	阝𠂊木
嬎	女象𠂊生
摍	扌宀人一白
鏬	金虎爪丁
涾	水水日
騺	土半丮馬
鼁	土厶黽
鬌	長彡𠂇工月
驖	馬十戈口千土
捘	扌厶𠂊夂
荳	艸豆
兣	十口𠂊厂田土
蘉	艸四冂人彐冂又
藫	艸水西日十
藬	艸阝中一貝
梬	木由丂
礥	石臣又貝
螐	虫烏
蜧	虫戶犬
踸	足甘匚𠂊
跜	足尸匕
唈	口口巴
喢	口干臼
斀	四勹虫攴
嶚	山一火日小
躽	身匚日女
軈	身广人隹心
偋	人尸䒑廾
舮	舟戶
浲	水夂丰
竁	穴三毛
氄	予丿内口毛
彋	弓四一口衤
媰	女勹屮勹屮
纐	糸文八頁
葞	艸弓耳
鷒	東厶寸鳥
朻	木丩
覝	干火見
坅	土亼㇕
擉	扌四勹虫
郣	十冂子阝
蘣	艸廿由八丶王
櫅	木齊
樔	木巛田木
蠝	虫三田
蚢	虫尢
毾	日羽毛
崨	山一彐止
舕	舌火火
僓	人中一貝
譥	白方攴言
敆	亼口攴
銲	金日干
鋊	金八公
臕	月鹿火
訰	言一屮
怲	心一内
烻	火廴丿止
袕	衤穴
蟴	其斤虫
篻	竹西示
鮛	魚卜一小
觻	𠂊用白幺幺木
濜	水尹一火皿
紖	糸弓丨
麉	干干鹿
虣	戈止虎
鬁	長彡禾刀
駾	馬公𠂊
騢	馬尸二龴又
蘜	艸革勹米
蔖	艸虎且
藑	艸𠂊内目攴
蔒	艸尹口火
蒘	艸女口手
磤	石身殳
蛂	虫犬丿
螇	虫爪幺大
嚊	口自田几
巆	山火火冂口丿口
巀	山小隹戈
嵣	山广尹口
嶭	山㠯辛
眣	目𠂊大
儥	人士四貝
狘	犬戈乚
獧	犬四一口衤
竘	立勹口
黂	广木木屮貝
羺	羊雨而
烓	火土土
灟	水尸水四勹虫
阠	阝乙十
虋	艸臼凡口冂酉八刀
杢	木工
蚫	虫勹巳
嵱	山穴公
刱	井刀八
槷	土𠂊土丮木
搹	扌鬲
攇	扌宀丰四心
麶	木从夂亠乂凵冂厶
磪	石山隹
蜠	虫圍禾
蜁	虫𠂊足
馦	禾日䒑彐二八
筡	竹亼木
觡	𠂊用夂口
駂	匕十馬
濴	水火火冂水
鳵	乙十鳥
螴	阝東虫
葋	王艸王勹口
柖	木刀口
趹	足龴人
嶜	山旡旡日
矏	目自穴方
顉	金頁
鮴	魚人木
謯	言虎且
熉	火口貝
蟗	一中冂屮凵虫
趪	走廿由八
髱	長彡勹巳
揨	扌京丁
鼖	屮十豆十又
蕵	艸夕食
萒	艸亠公𠂊
醗	酉癶二𠂊
蜲	虫禾女
蟤	虫巳巳艸廾
嘾	口西日十
踃	足小月
稫	禾畐
觷	臼乂乂冂𠂊用
鼥	臼釆犬丿
鼤	臼釆文
跾	人丨攴足
鳹	亼㇕鳥
瓫	八刀瓦
逓	辵𠂆二巾
胅	月𠂊大
庰	广䒑廾
炌	火人八
灗	水虫亠回日一
鶌	尸屮凵鳥
橉	木米夕㐄
飺	止匕食
鱁	魚辵豕
鰫	魚穴公
圫	土丿七
鵱	土𠂊土鳥
鬗	長彡廿内内
觢	丰刀𠂊用
兞	十口𠂊毛
鞊	革士口
榰	木耂匕日
栜	木木冂
螹	虫車斤
齥	齒申丿
囆	口艸田冂厶虫
躨	足八頁止巳夂
嗋	口三力月
嶱	山艸日勹亡
睔	目亼冊
聟	矢口耳
鷮	丿大口冂口鳥
鼣	臼釆犬
傮	人一曲日
皏	白䒑廾
鵗	乂𠂇巾鳥
瞂	𠂆十目犬丿
瓝	瓜勹丶
猏	犬戶月
臇	月隹弓
鷷	八酉寸鳥
恞	心大弓
涆	水日干
褅	衤亠八冂巾
顄	了⺍凵頁
鳭	刀鳥
翨	羽日一止
跇	足廿乚
甖	貝貝瓦
嶬	山羊彐戈
鼲	臼釆冂車
飶	食弋八
鱞	魚四一口衤
痯	疒宀㠯
趓	走几木
驨	馬山隹内口
摏	扌廾臼
韇	革士四貝
茦	艸木冂
鷋	艸亼木鳥
萲	艸爪二丿又
醥	酉西示
軯	車干八
輷	車勹言
蜬	虫了⺍凵
踥	足立女
鄵	三口木阝
睼	目日一止
嶟	山八酉寸
眑	目幺力
揫	禾火手
筄	竹𠂊⺍
僁	人釆心
貜	豸目目隹又
猣	犬乂凵𠂊夂
鱢	魚三口木
頯	月廾頁
謞	言京口
竏	立千
麜	鹿西木
麔	鹿夂卜口
顅	戶月頁
裷	衤䒑大卩
鵋	巳心鳥
婟	女圍十口
茥	艸土土
矹	石兀
汆	人水
膆	月丰糸
憴	心黽
欯	士口欠
塓	土冂日宀
聇	耳一止
馽	馬中
醹	酉雨而
蚲	虫干八
蜐	虫土厶力
蟘	虫人弋貝
蜦	虫亼冊
矔	目艸口口隹
幭	巾艸四戈人
嵷	山行从止
峉	山夂口
嶡	山厂䒑屮欠
毰	毛立口
傚	人文八攴
屔	丘尸匕
朡	月乂凵𠂊夂
鷛	广尹用鳥
瀔	水士冂一禾殳
渳	水弓耳
覕	弋八見
嬓	女白方攴
垘	土人犬
蝁	亞虫
梇	木王廾
鄟	東厶寸阝
痝	疒𠂇彡
殱	歹十戈非一
鶈	一尹女鳥
邞	夫阝
趥	走八酉
镺	長丿大
駍	馬干八
驠	馬廿𠂊匕口火
搚	扌三力月
歕	屮貝欠
蒬	艸冂象𠂊丶
鷘	木中攴鳥
楾	木白水
槉	木疒矢
齴	齒立厂彡
蝬	虫乂凵𠂊夂
蝑	虫足月
嘕	口一止烏
謈	日艸廾言
鷜	婁鳥
嵑	山日勹亡
岤	山穴
峐	山丶彑
鴔	丿之鳥
鎒	金辰寸
觤	𠂊用𠂊厂卩
觙	𠂊用𠂊又
誙	言一巛工
鶙	亠八冂巾鳥
塺	广木木土
庱	广土𠂊夂
懤	心士㇕工一口寸
糔	米又冫虫
煔	火火卜口
瀖	水雨隹
祒	示刀口
蠿	四幺匕虫虫
隤	阝中一貝
糱	屮㠯辛米
玤	王丰
枦	木戶
蜙	虫木公
釼	金刀丶
颬	凡虫牙
戃	心小冂口四土火
寋	宀甘八卩
轖	車土从
檹	木方𠂊大丁口
鴮	大一丂鳥
矺	石丿七
匷	匚目目隹
刞	且刀
眱	目大弓
龤	亼口口口冊匕匕白
艪	舟魚日
臐	月千四土火
膱	月立日戈
惾	心乂凵𠂊夂
灖	水广木木非
鼊	尸口辛黽
弴	弓京子
彏	弓目目隹又
蜄	虫辰
鴩	𠂊大鳥
蛗	㠯虫
兛	十口𠂊千
韄	革艸隹又
蒫	艸羊工
轈	車巛田木
裻	卜一小又衣
螔	虫𠂆虎
噊	口予丿内口
雂	亼㇕隹
躗	行㐄口㐄足
鐀	金中一貝
鵌	鳥亼木
殶	丶王殳
麡	鹿齊
醟	火火冂酉
濭	水艸土厶皿
濦	水爪工彐心
襷	衤臼牙廾手
朾	木丁
餪	食而大
怬	心四
蒆	艸工凡女
鞃	革弓厶
菣	艸臣又
蔩	艸宀一由八
葈	艸厶口木
蛷	虫十⺍丶
蚙	虫亼㇕
嘝	口𠂊用冫十
岯	山不一
缿	午凵𠂆口
斔	文虫臼人
剆	丶艮刀
旞	方𠂊辵八豕
熐	火冂日宀
郼	㐄口㐄阝
憵	尸口辛心
顟	羽人彡頁
縜	糸口貝
鴢	幺力鳥
攗	扌鹿米
柫	木弓八
踕	足一彐止
嘳	口中一貝
趀	走才乚
珱	王⺍女
藣	艸四厶月匕匕
欘	木尸水四勹虫
袃	七刀衣
螶	匚龴虫虫
顪	止戌㐄頁
齺	齒勹屮勹屮
翢	用口羽
峷	山辛
岮	山宀匕
爂	臼凡口冂火
豼	豸匕匕
鰖	魚𠂇工月
毈	卯冫厂三殳
觓	𠂊用丩
鷾	立日心鳥
罋	亠阝隹午凵
觠	䒑大𠂊用
襳	衤从戈非一
赶	走干
蜸	臣又虫
饙	食屮貝
鎎	金气米
獛	犬业大
謕	言𠂆虎
鞂	革禾
藗	艸辵木中欠
鷣	西日十鳥
鷢	厂䒑屮欠鳥
蝛	虫戌女
蝹	虫日皿
鷤	口口甲一鳥
揱	小月刀手
昲	日弓八
遾	辵竹工从
筺	竹匚王丶
鼺	臼釆三田
斞	臼人冫十
谾	八公穴工
膟	月亠幺⺍十
烶	火廴千土
韟	㐄口㐄白大十
瞇	目辵米
槃	舟殳木
蓾	艸卜圍米
藃	艸京口欠
鷅	西木鳥
霵	雨口耳戈
蟔	虫四土火
蠷	虫目目隹
齻	齒匕目廾
贆	貝三犬
髍	冎月广木木
顝	冎月頁
刉	气刀
衈	丿皿耳
譇	言大耂
黀	广木木耳又
麠	鹿三田田
瀢	水辵中一貝
漇	水行止止
鶟	穴犬鳥
屖	尸辛
苬	艸圍人
駷	馬木中
裚	扌斤衣
轛	車业土寸
蠜	乂乂木木大虫
礝	石雨而
豟	豕戶乙
砨	石戶乙
欳	卜冊欠
顋	田心頁
峅	山厶廾
鼭	臼釆士寸
倇	人宀夕卩
鵵	象𠂊丶鳥
螷	广甲十虫
襓	衤土土土兀
幦	尸口辛巾
鶅	巛田鳥
鴘	厶廾鳥
蝫	虫耂
曭	日小冂口四土火
簢	竹門文
艀	舟爪子
瀩	水禾几頁
祐	示𠂇口
馯	馬干
騥	馬予丿木
揯	扌心二月
薂	艸白方攴
遳	辵艸从土
轚	車凵殳車
欈	木山隹内口
橳	木月䒑大力
虪	虎人丨攴四土火
蝭	虫日一止
蝖	虫宀二日
躤	足艸耒廿日
氁	毛艸日大
貏	豸甲十
魻	魚甲
浶	水宀牛
祪	示𠂊厂卩
鉹	金夕夕
譋	言門月
雈	艸隹
燅	土𠂊土火火
騹	馬廿口丰
攌	扌圍四一口衤
菞	艸禾丿刀
橨	木屮貝
榽	木爪幺大
骿	冎月䒑廾
齂	自田几尹⺍
鶞	𠂆十目鳥
貗	豸婁
讄	言三田
旝	方𠂊亼四日
瀱	水四厂火火刀
鄈	癶一大阝
蝞	虫尸目
饇	食匚三口
戄	心目目隹又
孷	二木攴厂子
焣	耳又火
驈	馬予丿内口
蘳	艸廿由八土土
蕱	艸禾小月
楈	木足月
跠	足大弓
暆	日方𠂊也
黭	四土火亼口廾
螸	八公欠虫
貄	豸尹二
貀	豸屮凵
鱹	魚艸口口隹
觲	𠂊用羊牛
頝	文八頁
廜	广尸耂
窑	穴午凵
弤	弓氏一
鉠	金冂大
鮵	魚公𠂊
騴	馬日宀女
擨	扌𠂆虎欠
攐	扌宀甘八衣
橶	木十日十戈
鵫	卜日十鳥
岟	山冂大
犣	牛巛囟釆
穙	禾业大
鵴	勹米鳥
謒	言亼戶口
麙	鹿戌口
毲	四又毛
蚸	虫斤丶
殥	歹宀一由八
皾	士四貝皮
镽	長一火日小
驆	馬田𠦒
萰	艸木四
蓌	艸从土夂
榹	木𠂆虎
蹥	足辵車
簎	竹扌廿日
謘	言尸辛
袬	衣厶口
糫	米四一口衤
籸	米乙十
韕	㐄口㐄京子
縚	糸爪臼
鳿	王鳥
歋	𠂆虎欠
諚	言宀一止
紎	糸犬
絼	糸豸
螼	虫廿口丰
歶	止匕田冂厶
蠌	虫四土半
嚽	口士方攴貝
踓	足隹
簅	竹立厂生
鼨	臼釆夂冫
衒	行亠幺
鱶	魚羊食
譣	言亼口口从
韲	齊非一
鵧	䒑廾鳥
甐	米夕㐄瓦
裍	衤圍木
緧	糸八酉
蜵	虫亞一
鸍	丁八网鳥
瓋	王辵亠八冂十口
豱	豕日皿
顊	㠯十頁
鷎	白大十鳥
鸙	亼口口口冊鳥
餯	食彑豕
鮬	魚大一丂
譨	言曲辰
濻	水阝中一貝
鴾	厶牛鳥
听	口斤
柠	木宀丁
賟	貝冊廾
猬	犬田月
猎	犬廿日
疴	疒丁口
凄	冫一尹女
疱	疒勹巳
遡	辵䒑屮月
糇	米人龴矢
攳	十又彐工口寸
蘌	艸行午止卩示
虃	艸水从戈非一
椁	木京子
蟙	虫立日戈
郹	目犬阝
毤	公𠂊毛
貁	豸穴
猑	犬日匕匕
鶛	匕匕白鳥
竀	穴一止見
蛝	虫艮
貕	豸爪幺大
魱	魚一彑
鮤	歹刀魚
鬞	長彡曲辰
蕮	艸臼烏
蹗	足鹿
貾	貝氏一
痚	疒耂子
溛	水穴瓜
疀	巛田一彐止
榩	木虎文
笻	竹工卩
靗	丰月小兀
攓	扌宀甘八足
靲	革亼㇕
麧	木从夂气
瞝	目亠乂凵冂厶
犥	牛鹿火
瓾	禾女瓦
觾	𠂊用廿𠂊匕口火
羳	羊釆田
韗	㐄口㐄冂車
鷵	尸耂鳥
鞪	予丿攴革
桏	木工阝
胊	月勹口
藆	艸宀甘八手
豯	豕爪幺大
箈	竹水厶口
郺	夕夕巛口巴
涄	水由丂
鵳	戶月鳥
鶔	予丿木鳥
蔰	艸戶口巴
迺	辵西
鶐	辵木丶鳥
蝆	虫丨羊
蜭	虫𠂊臼
賌	丶彑貝
瘱	疒大从心
蠤	八酉虫虫
軝	車氏
蹪	足中一貝
郻	目乚巛阝
欨	勹口欠
覢	火火見
窲	穴米冫十
翇	羽犬丿
孈	女山隹内口
鼰	臼釆貝
蘮	艸四厂火火刀
毻	𠂇工月毛
蝔	虫匕匕白
蠗	虫羽隹
銔	金不十
旚	方𠂊西示
虇	艸弓艸口口隹
鶜	艸予丿鳥
蟡	虫爪象
襺	衤艸巾糸虫
鰬	魚虎文
蘛	艸甘匚𠂊了月
桙	木厶牛
雓	亼木隹
讂	言𠂊内目攴
轏	車尸三子
蛵	虫一巛工
齤	䒑大齒
酟	酉卜口
嶩	山曲辰
鱋	魚虎丘
痻	疒氏日
瓲	瓦一屮
霤	雨卯田
祼	示田木
踍	足耂子
蹳	足癶弓殳
矎	目𠂊内目攴
餰	食行水
痺	疒甲十
蛶	虫爪寸
踙	足耳又
羷	羊亼口口从
窏	穴水丁一
縯	糸宀一由八
証	言一止
晋	亞日
騣	馬乂凵𠂊夂
惷	廾日心
藱	艸疒鬼
踂	足耳乚
酁	象匕匕象𠂊丶阝
冮	冫工
羦	羊宀一兀
壾	十豆匚龴
殔	歹尹⺍
臙	月廿𠂊匕口火
篲	竹丰丰彐
鴈	厂人鳥
藚	艸士四貝
鷻	鳥京子攴
眦	目止匕
亘	二日
甪	丿用
蔆	艸水土𠂊夂
姪	女至
壼	士冂亞
踫	足䒑业
痴	疒矢口
砲	石勹巳
珮	王凡巾
駮	馬文八
鄻	夫夫車阝
舗	人土口甫
﨑	山立丁口
叙	亼木又
离	亠乂凵冂厶
痲	疒木木
綉	糸禾㇕丿
虱	乙丿虫
籥	竹亼口口口冊
繙	糸釆田
揹	扌𠂊匕月
滚	水衣公
玅	亠幺小丿
玆	亠幺亠幺
攷	丂攴
査	木且
昵	日尸匕
屉	尸廿乚
倣	人方攴
觝	𠂊用氏一
蜺	虫臼𠂊
釬	金干
嬭	女丁八网
无	一尢
与	牙一
样	木羊
国	圍王丶
吨	口一屮
户	戶
巩	工凡
却	土厶卩
担	扌日一
撑	扌小冂口手
携	扌隹㇕丿
抬	扌厶口
栀	扌𠂆卩
构	木勹厶
贋	厂人隹貝
医	匚矢
蝎	虫日勹亡
虮	虫几
咏	口丶水
踪	足宀示
叹	口又
网	网
冈	冂乂
岭	山亼龴
复	𠂊日夂
笋	竹尹
偬	人囪心
众	三人
脚	月土厶卩
胆	月日一
庄	广土
凉	冫京
决	冫龴人
恒	心二日
潜	水夫夫日
汹	水乂凵
袜	衤一木
宫	宀口口
幂	冂日大巾
卺	㇕水一卩
异	巳廾
壜	土日雨二厶
韆	革辵西大卩
苁	艸从
栅	木冊
虬	虫乚
吕	口口
咤	口宀丿七
罎	午凵日雨二厶
秆	禾干
鼹	臼釆日宀女
隽	隹㇕丿
腭	月口口一丂
删	冊刀
胶	月文八
鰌	魚八酉
籼	米山
泞	水宀丁
姗	女冊
耤	耒廿日
耑	山而
苺	艸母
崳	山亼月刀
譆	言十豆口
扰	扌𠂇
芜	艸一尢
芦	艸戶
碱	石戌口
奋	大田
厩	厂艮旡
邮	由阝
毁	臼工殳
体	人木一
优	人𠂇
犹	犬𠂇
肮	月尢
凑	冫廾一大
痒	疒羊
烛	火虫
怜	心亼龴
惊	心京
羡	羊二欠
洁	水士口
垦	艮土
竪	臣又立
篱	竹亠乂凵冂厶
胇	月弓八
灯	火丁
粧	米广土
鑵	金艸口口隹
媮	女亼月刀
舋	臼凡口冂且
橱	木厂豆寸
减	冫戌口
耻	耳止
忾	心气
厨	厂豆寸
蹰	足厂豆寸
凛	冫亠回示
奬	爿月寸大
搥	扌辵㠯
薴	艸宀心皿丁
叡	卜冂一八人目又
耡	耒且力
饟	食衣口口甘
欸	厶矢欠
厦	厂頁夂
厮	厂其斤
亲	立木
届	尸由
瑯	王丶艮阝
鶏	爪夫鳥
瘉	疒亼月刀
鱫	魚爪冂心夂
袪	衤土厶
餬	食十口月
煖	火爪二丿又
埼	土大丁口
楄	木戶冊
殽	乂𠂇月殳
珐	王土厶
徬	行亠八冂方
鉆	金卜口
琎	王辵井
蹠	足广廿火
腘	月圍王丶
釆	釆
摀	扌烏
碶	石丰刀大
厢	厂木目
厠	厂貝刀
籴	人米
忧	心𠂇
伕	人夫
禀	亠回示
幵	干干
眞	匕目廾
繈	糸弓厶虫
埜	木木土
疍	足日一
説	言公𠂊
詻	言夂口
鼇	士方攴黽
嵒	三口山
餽	食鬼
粏	米大丶
叠	三又冂且
湣	水巳七日
俵	人丰衤
开	一廾
录	彑
献	十冂半犬
园	圍一兀
杀	乂木
卬	匕卩
寻	彐寸
邓	又阝
茍	艸勹口
吓	口一卜
彔	彑
瓖	王衣口口甘
挶	扌尸㇕口
菫	艸一口丰
偪	人畐
僣	人夫夫日
沨	水凡乂
栒	木勹日
鐎	金隹火
萹	艸戶冊
嘡	口小冂口土
譔	言巳巳艸廾
殰	歹士四貝
撦	扌大耂
箄	竹甲十
鎯	金丶艮阝
餈	二欠食
溇	水婁
缐	糸白水
触	𠂊用虫
梽	木士心
媭	彡頁女
敩	⺍冂子攴
峃	⺍冂山
栐	木丶水
訢	言斤
勣	丰貝力
拃	扌𠂊卜
櫂	木羽隹
閲	門公𠂊
偽	人丶象
鎷	金馬
搾	扌穴𠂊卜
槜	木隹㇕丿
蹾	足京子攴
鐏	金八酉寸
顔	立厂彡頁
权	木又
杂	九木
丽	一凡凡
垯	土辵大
币	丿巾
仅	人又
澛	水魚日
沟	水勹厶
灵	彐火
叇	二厶辵尹⺍
萚	艸扌又扌
翙	山夕羽
箓	竹彑
偺	人夂卜日
鏆	金母貝
浕	水尸丶冫
媿	女鬼
茧	艸虫
杧	木亡
鰙	魚艸𠂇口
鯎	魚戌㇕
怀	心不
濬	水卜冂一八人目
汈	水㇕一
塆	土亦弓
摃	扌工貝
蒅	艸水九木
蟺	虫亠回日一
洟	水大弓
睍	目見
佪	人回
澂	水山一千土攴
彊	弓三田田
﨟	艸月日勹亡
蓢	艸丶艮月
酛	酉一兀
䶮	龍一大
圙	圍八頁圍
蹽	足一火日小
峧	山文八
箠	竹𠦒
儸	人四糸隹
剉	从土刀
鳤	魚竹宀㠯
魞	魚人
褎	衣爪禾
濹	水田土火土
婫	女日匕匕
絺	糸乂𠂇巾
袰	母衣
扺	扌氏
茓	艸穴
㭎	木冂乂
柽	木又土
硔	石艸廾
蹻	足丿大口冂口
啗	口𠂊臼
昙	日二厶
崠	山東
积	禾口八
敌	舌攴
侚	人勹日
鈇	金夫
銶	金十⺍丶
魹	魚毛
浬	水田土
絶	糸𠂊巴
鬶	夫見鬲
壈	土亠回禾
块	土龴人
毮	扌小丿毛
挘	扌小丿力
薳	艸辵土口衤
薭	艸禾甲十
桛	木卜二卜
橦	木立田土
鶍	日勿鳥
峂	山夂冫
籡	竹扌亼口口从
䅟	禾厶大彡
劄	竹亼口刀
卽	白匕卩
㑇	人𠂊彐
鱪	魚日耂
鱛	魚八四日
匋	勹午凵
鱜	魚阝丶艮阝
庼	广匕頁
滧	水文八攴
襅	衤田𠦒
屝	尸非
嗧	力口亼冊
紬	糸由
嚮	阝丶艮阝宀口
殻	士冂几殳
搆	扌甘冄
搯	扌爪臼
挌	扌夂口
棊	其木
棡	木网山
噚	口彐工口寸
瞜	目婁
筴	竹大从
餔	食甫
餗	食木中
舘	亼十口宀㠯
鑪	金虎田皿
备	夂田
謡	言爪午凵
詶	言⺍巛
訑	言也
痳	疒木木
关	䒑大
忏	心千
汍	水丮
溈	水丶象
队	阝人
緑	糸彑
墫	土八酉寸
鶄	丰月鳥
騧	馬冎口
駃	馬龴人
撢	扌西日十
撝	扌爪象
㧐	扌又又
鷰	廿口𠂊匕鳥
懃	廿口丰力心
䓬	艸卜日十
䓖	艸穴力
蘗	艸尸口辛木
鶒	木中力鳥
軏	車兀
輗	車臼𠂊
軨	車亼龴
㰀	木禾丿刀人水
楙	木予丿木
碕	石大丁口
囓	口丰刀止齒
啣	口午止卩
㘎	口門丁耳攴
僊	人西大卩
㿠	白小兀
儁	人隹弓
鎗	金亼戶口
貙	豸匚三口
貍	豸田土
録	金彑
鐍	金予丿内口
䏝	月二龴
鱰	魚四耂
鮸	魚象𠂊
鮟	魚宀女
譊	言土土土兀
諰	言田心
譅	言刀丶刀丶止止
旛	方𠂊釆田
凅	冫圍十口
㤘	心𠂊彐
鸂	水爪幺大鳥
宪	宀牛𠂊
㮣	艮旡木
勦	巛田木力
纁	糸千四土火
婬	女爪工一
毌	母
现	王見
个	竹
说	言公𠂊
为	丶象
没	水殳
这	辵文
对	又寸
发	丿犬㇕
两	一冂从
项	工頁
专	二龴
来	木䒑
动	二厶力
长	長
联	耳䒑大
帮	丰阝巾
热	扌丮火
拨	扌丿犬㇕
带	艸丨冂巾
节	艸卩
标	木示
横	木廿由八
龙	龍
页	頁
顾	厂卩頁
车	車
区	匚乂
暂	車斤日
轨	車九
软	車欠
点	卜口火
旧	丨日
齿	齒
别	冎刀
员	口貝
吗	口馬
时	日寸
业	业
当	小彐
电	申
贱	貝一戈
败	貝攴
内	内
贩	貝𠂆又
见	見
赔	貝立口
县	且厶
税	禾公𠂊
气	气
传	人二龴
顺	巛頁
们	人門
伪	人丶象
会	亼一厶
领	亼龴頁
从	从
镇	金十目廾
须	彡頁
钱	金一戈
钻	金卜口
钢	金冂乂
铁	金𠂊大
铬	金夂口
胀	月長
腻	月弋二貝
独	犬虫
肿	月中
风	凡乂
脱	月公𠂊
鱼	魚
条	夂木
乐	𠂆木
争	𠂊尹
鸟	鳥
讲	言井
让	言卜一
调	言用口
齐	齊
诉	言斤丶
设	言殳
该	言丶彑
变	亦又
装	爿士衣
闻	門耳
闭	門才
问	門口
间	門日
门	門
将	爿夕寸
应	广⺍一
疗	疒了
废	广丿犬㇕
类	米大
炼	火七㇕八
总	公心
单	八甲一
粮	米丶艮
数	婁攴
洒	水西
滤	水虎心
测	水貝刀
学	⺍冂子
汉	水又
泼	水丿犬㇕
宽	宀艸見
军	冂車
补	衤卜
审	宀申
实	宀冫大
马	馬
层	尸二厶
颇	皮頁
观	又見
难	又隹
验	馬亼⺍一
买	㇕冫大
骗	馬戶冊
张	弓長
阳	阝日
费	弓八貝
办	力八
阴	阝月
习	羽
弹	弓八甲一
随	阝辵𠂇月
红	糸工
